mass__g_,reclat,reclong
1.08,-72.77778,75.32944
0.82,-72.778056,75.325556
1.2,-72.77806,75.32583
0.56,-72.778056,75.326667
0.83,-72.77806,75.32722
0.67,-72.77694,75.32389
0.56,-72.776944,75.324722
0.67,-72.77694,75.32694
7.87,-72.773056,75.340278
2.12,-72.775,75.31528
0.99,-72.776389,75.347778
0.81,-72.776389,75.348056
1.05,-72.77917,75.31056
1.0,-72.779444,75.299167
0.89,-72.780278,75.282222
1.51,-72.77333,75.34333
0.7,-72.7775,75.318889
386.3,-72.775,75.340833
18.82,-72.775,75.347778
4.0,-72.77667,75.33639
1.84,-72.776389,75.326111
1.05,-72.77639,75.32667
3.14,-72.77417,75.33417
0.69,-72.77417,75.34528
1.71,-72.77417,75.34528
0.69,-72.77417,75.34583
1.78,-72.775,75.34
1.77,-72.774167,75.331111
3.12,-72.77333,75.31556
2.12,-72.773611,75.341389
0.8,-72.77389,75.34278
0.66,-72.7825,75.279167
1.57,-72.78056,75.2875
1.0,-72.780556,75.287778
1.6,-72.775556,75.338611
1.05,-72.77528,75.32722
0.84,-72.773611,75.339167
0.65,-72.77361,75.33917
0.81,-72.773611,75.342222
0.46,-72.77361,75.34222
1.58,-72.77472,75.31194
1.84,-72.77472,75.31361
0.68,-72.775,75.306111
1.55,-72.774444,75.320833
1.02,-72.774444,75.321667
0.46,-72.77444,75.32528
1.54,-72.774167,75.315278
0.47,-72.77417,75.31611
1.09,-72.773889,75.32
0.65,-72.77389,75.32056
0.56,-72.773889,75.321944
0.69,-72.77361,75.34361
0.47,-72.77361,75.34361
0.59,-72.7733,75.3264
1.55,-72.775556,75.324167
1.56,-72.77556,75.32444
1.07,-72.775556,75.324722
1.16,-72.7756,75.325
1.6,-72.774444,75.3225
0.7,-72.774444,75.323889
0.65,-72.774167,75.3175
0.98,-72.77417,75.31917
82.16,-72.793611,75.282222
84.73,-72.775,75.338889
9.25,-72.773889,75.339444
1.73,-72.77361,75.32
2.06,-72.77361,75.32
1.36,-72.773611,75.320278
1.14,-72.77361,75.32083
0.6,-72.98306,75.25278
7.34,-72.995556,75.193056
8.91,-72.99556,75.19472
31.59,-73.103889,75.17
5.17,-72.998611,75.193611
910.0,-72.98583,75.16722
7.79,-72.97583,75.26806
298.0,-72.98361,75.23806
12.61,-72.98194,75.27639
31.69,-72.93917,75.28861
7.05,-72.98944,75.23
21.32,-72.98306,75.29028
4.11,-72.98361,75.28583
262.0,-72.999722,75.209722
44.31,-72.93528,75.32194
20.49,-73.017222,75.255556
8.25,-72.93528,75.32194
2.43,-73.01,75.227778
1.55,-72.935278,75.321944
6.78,-72.93528,75.31944
16.83,-72.93083,75.34194
13.98,-72.93389,75.28861
1.44,-72.9325,75.34972
0.5,-72.9325,75.32833
26.62,-72.935,75.31917
10.32,-72.93528,75.31889
19.61,-72.93889,75.29333
52.51,-72.934167,75.32
11.69,-72.93417,75.32
1.32,-72.934167,75.32
2.22,-72.77611,75.33361
8.32,-72.77722,75.32972
0.77,-72.775,75.335278
0.7,-72.775,75.335278
2.36,-72.77611,75.32583
1.55,-72.77833,75.32167
2.26,-72.776111,75.334444
2.98,-72.977778,75.265556
8.61,-72.778889,75.324722
2.13,-72.77861,75.31389
0.82,-72.780833,75.31
0.77,-72.782222,75.321667
1.3,-72.786944,75.272778
1.76,-72.78389,75.27167
6.47,-72.77917,75.30722
1.92,-72.78639,75.29333
2.13,-72.78028,75.31556
2.59,-72.7825,75.29889
0.77,-72.82528,75.35361
1.41,-72.82528,75.35361
1.46,-72.825278,75.353611
3.01,-72.79306,75.27889
2.53,-72.77639,75.27889
8.25,-72.77472,75.34
3.01,-72.774722,75.34
2.92,-72.77472,75.34
0.7,-72.7825,75.300278
0.75,-72.793611,75.284722
0.67,-72.790556,75.279722
80.38,-72.82528,75.35194
2.79,-72.785,75.29694
1.59,-72.779167,75.310556
1.51,-72.78639,75.28917
18.63,-72.84528,75.21778
2812.0,-72.82556,75.35139
1730.0,-72.825556,75.357778
2.42,-72.82556,75.35278
8.95,-72.82556,75.35
0.76,-72.778889,75.313611
1.53,-72.785,75.27139
1.41,-72.785,75.271389
1.41,-72.783889,75.2725
0.76,-72.786389,75.276389
3.93,-72.77917,75.28528
0.77,-72.787222,75.274444
1.2,-72.779722,75.295278
2.51,-72.7825,75.31139
3.95,-72.78056,75.29944
1.74,-72.91825,75.087
3.01,-72.773333,75.328611
60.88,-72.91611,75.10028
50.74,-72.91611,75.10028
6.32,-72.91611,75.10028
4.14,-72.91611,75.10028
3.42,-72.91611,75.10028
3.33,-72.91611,75.10028
3.95,-72.99889,75.18722
0.72,-72.99889,75.18722
30.8,-72.91661,75.10519
28.25,-72.82531,75.35544
85.32,-72.82531,75.35544
83.13,-72.82531,75.35544
11.58,-72.82531,75.35544
25.15,-72.89144,74.9485
269.19,-72.98489,75.24867
40.7,-72.98489,75.24867
120.47,-72.98489,75.24867
2.55,-73.08333,75.2
1.39,-73.08333,75.2
3.56,-73.08333,75.2
130.0,24.16667,-102.0
13100.0,36.33333,-101.4
695.0,34.05,-101.75
538.0,26.25,13.01667
127.0,28.96667,12.61667
44.0,28.81667,12.96667
989.0,29.25067,11.25167
395.0,28.533,13.14517
515.0,28.62,13.36183
175.0,28.65717,13.32717
4382.0,28.66833,13.34467
6600.0,28.66017,12.75
2010.0,28.48067,13.03133
403.0,28.564,13.27867
4153.0,28.932,12.62533
3570.0,29.021,10.53783
786.0,29.16667,12.31667
358.0,29.1825,12.26183
342.0,29.10117,12.03333
27000.0,-25.46667,142.8
1300.0,38.91972,-85.94722
490.0,38.83333,-105.8
16000.0,33.75,-112.66667
8900.0,42.91667,-104.41667
2300.0,32.73333,-103.1
299.0,38.06667,-102.1
11200.0,40.56667,-102.3
20.5,35.8895,-114.192
35.9,-30.35,129.66667
39.0,-30.43333,129.55
14500.0,41.18333,-103.0
713.0,21.51667,1.58333
66.0,21.55,1.36667
96.0,21.71667,1.6
185.0,26.75,8.88333
4.0,32.86667,-115.58333
131.6,31.49852,-5.71742
1400.0,19.25,56.06667
40.0,19.58167,55.71
162.0,19.26833,56.145
80.0,19.275,56.08667
73.7,19.43,56.315
1060.0,19.62167,55.40833
18.59,19.5656,55.69723
51.9,19.65852,55.7531
7521.32,19.2286,56.09232
263.72,19.59448,56.157
729.7,19.94587,56.92713
325.25,19.9611,56.42873
9.36,19.96303,56.47833
640.8,19.6254,56.88865
13.08,19.97115,56.39807
225.32,19.96162,56.4238
63.47,19.97367,56.4316
20.26,19.9888,56.47757
62.71,19.98272,56.40682
942.1,19.93065,56.08387
533.3,19.97478,55.95392
5448.4,19.74857,56.67972
378.74,19.74242,55.7009
84.83,19.62803,55.73688
497.4,19.69992,56.58197
139.088,19.96807,56.42157
262.283,19.96592,56.42677
90.0,19.96977,56.41743
70.758,19.96975,56.41717
172.6,19.82992,56.57698
205.926,19.79233,56.42625
111.224,19.79752,56.43992
1457.3,19.78328,56.41393
36.657,19.9375,56.474
18.319,19.76285,56.39985
658.0,19.57872,56.44508
1024.3,19.5815,56.44063
3092.14,19.7675,56.33492
147.8,19.63783,55.56237
1242.0,19.53085,55.17998
0.5,19.54527,55.16233
80.1,19.61122,55.22913
108.6,19.85603,56.10577
51.3,19.6561,56.37182
109.5,19.9576,56.06062
360.5,19.17135,55.4217
42.9,19.23997,55.37023
22.1,19.43098,55.36403
3020.0,19.51878,56.666
1577.9,19.40178,56.56593
80.0,19.97092,56.4421
487.4,19.78042,55.5979
1.51,19.4996,55.5247
148.3,19.50785,55.51785
0.46,19.50883,55.51805
24.4,19.47695,55.48955
1.36,19.20302,55.35093
172.0,19.68611,55.68361
1876.0,19.64056,55.57917
69.0,19.68111,55.69806
72.3,19.56778,55.57056
45.0,19.80333,56.46917
39.6,19.81194,56.51056
182.0,19.84333,56.42083
108.0,19.73361,55.71778
63.0,35.37788,-117.63728
71.6,39.76667,62.51667
1368.0,39.71633,-97.8545
3500.0,34.67167,-101.815
10000.0,38.08333,-100.25
30.0,39.51667,140.36667
301.0,39.27556,-96.25944
21800.0,55.88333,64.3
1492.0,-33.21667,136.41667
7500.0,-40.07139,175.73028
3600.0,-28.03333,138.13333
20020.0,54.7505,36.978
26.0,32.80628,9.83767
4798.0,33.00383,-105.85083
19800.0,26.27167,-97.90167
1238.0,34.53333,-101.7
4.91,32.04333,-103.15333
12.1,-84.2664,161.39514
3.4,-84.27109,161.42201
10.8,-84.28674,161.35728
37.9,-84.28096,161.3695
10.8,-84.2706,161.43441
15.4,-84.27998,161.38837
21.5,-84.2588,161.33802
8.9,-84.25185,161.39507
8.7,-84.25771,161.38104
44.3,-84.25711,161.38653
11.5,-84.25773,161.38703
18.2,-84.25909,161.41026
17.6,-84.25487,161.3437
6.3,-84.25634,161.40377
9.6,-84.24524,161.44844
17.6,-84.23624,161.41772
3.1,-84.27004,161.41019
6.6,-84.2739,161.68679
5.0,-84.27,161.41035
2.0,-84.26952,161.41156
9.0,-84.25606,161.41442
31.6,-84.25216,161.41163
30.2,-84.25507,161.40694
4.8,-84.25567,161.43494
9.8,-84.26936,161.42773
12.7,-84.25384,161.40019
36.6,-84.27162,161.38952
17.1,-84.38407,162.09283
40.2,-84.27342,161.69847
53.6,-84.34524,161.41005
56.1,-84.34223,161.42208
238.0,-84.23224,161.57817
107.3,-84.23202,161.57646
731.0,-84.26679,161.33674
26.1,-84.24555,161.40203
32.0,-84.24907,161.38393
22.0,-84.25069,161.40078
79.1,-84.24735,161.37944
23.0,-84.24793,161.37895
103.8,-84.24857,161.36736
8.8,-84.23553,161.44093
3.8,-84.24231,161.45914
8.1,-84.23641,161.45106
28.2,-84.27016,161.40541
32.0,-84.2771,161.4052
28.1,-84.26994,161.40738
11.2,-84.25176,161.38344
10.7,-84.23886,161.44105
10.7,-84.23963,161.4443
8.2,-84.23757,161.44826
6.2,-84.26912,161.3885
10.9,-84.28564,161.32731
15.0,-84.27103,161.36843
11.2,-84.27477,161.39651
18.7,-84.27365,161.36201
8.6,-84.27843,161.35143
44.3,-84.23556,161.44866
39.2,-84.24404,161.43124
10.7,-84.26988,161.40123
5.6,-84.24169,161.47922
4416.0,34.00833,-103.60278
4300.0,34.25972,-101.40833
20676.0,41.5,-91.47917
1000.0,-28.9725,-63.341111
94.5,34.8125,-106.79167
230.0,-24.68333,-69.76667
263.0,-24.68333,-69.76667
8100.0,-24.68333,-69.76667
26.9,34.5,-116.95
2.0,34.5,-116.95
3.0,34.5,-116.95
6.4,34.5,-116.95
21.0,34.51087,-116.93545
2.29,34.48667,-116.95833
6.85,34.48728,-116.95833
12.7,34.48075,-116.9788
2420.0,40.62832,-118.4167
1306.0,40.63078,-118.40918
1823.3,40.61667,-118.38472
750.0,34.849,-99.704
54200.0,52.4,79.8
6900.0,39.47444,-96.925
38400.0,37.30833,-97.545
11800.0,32.925,-102.625
2990.0,32.925,-102.625
1417.5,31.42611,-100.13333
17.0,33.35,10.43333
1200.0,60.65,27.06667
40800.0,32.83528,-81.87389
970.0,38.625,-96.02278
1460.0,-83.25,157.0
1800.0,35.75,-103.93333
93.2,-86.56667,-165.11667
894.0,-30.2,126.36667
1.8,-30.14267,127.39383
13.0,-30.77972,127.52306
35.0,23.8,12.31667
10580.0,55.3,53.2
52.99,-30.45383,137.99017
1000.0,-24.75,15.36667
672.3,30.95,-98.26667
513.3,30.95,-98.28333
652.0,38.48333,-99.91667
238.4,-30.76667,128.01667
120.0,29.91667,-5.58333
50.0,29.91667,-5.58333
2000.0,29.91667,-5.58333
5.0,31.33333,-4.33333
78.0,31.33333,-4.33333
800.0,29.91667,-5.58333
65.0,30.33333,-5.83333
130.0,27.16667,-9.5
296.0,29.91667,-5.58333
206.0,28.00083,-9.27
137.0,30.08333,-5.66667
818.0,29.91667,-5.58333
81.0,26.784,-12.8335
58.0,31.96833,-4.14667
111.7,32.04333,-4.13667
354.0,31.03333,-4.0
380.0,30.33333,-5.75
1708.0,28.00083,-9.27
9747.0,29.41667,-5.26667
382.0,27.38833,-9.01733
2.7,-30.66667,126.4
73.9,-30.49083,126.39067
130.0,49.31667,31.51667
1926.0,46.5,30.76667
42.0,34.85958,-116.22113
8.4,-30.93383,131.36169
17.5,-30.54019,131.25508
105.2,-30.98789,131.34067
13.0,-30.57269,131.48094
85.4,-32.12333,141.07972
1872.0,60.58333,25.58333
1374.0,38.96667,-94.66667
1200.0,72.68333,143.53333
222.0,-23.22139,-70.46394
360.0,-23.16222,-70.43633
18.4,-84.79042,-62.25241
10.17,-85.6841,-68.807
4.4,-85.68692,-68.9515
2.0,-85.69185,-68.95683
149.0,-85.65889,-68.59149
6.9,-85.63333,-68.7
113.8,-85.63333,-68.7
37.1,-85.68006,-68.68107
1.9,-85.67794,-68.77859
23.2,-85.68783,-68.92775
18.5,-85.67946,-68.26503
3.4,-85.67781,-69.06499
12.2,-85.68789,-69.05137
73.2,-85.69266,-69.0141
138.0,-85.69516,-69.01524
1773.0,48.2,43.73333
280.0,33.26667,-102.9
180.0,48.66667,-4.05
99.0,28.01667,0.3
18350.0,52.1,79.7
4642.0,31.66333,-99.95
3240.0,34.06667,-103.5
6000.0,34.1,-103.41667
9216.7,-84.59784,162.25299
7459.8,-84.61597,162.44741
42.7,-84.63018,162.52648
8.7,-84.63066,162.53202
3.3,-84.6305,162.52583
7.6,-84.57596,162.5685
4.8,-84.57591,162.56937
5000.0,20.63333,-100.38333
122.7,32.44667,-111.34667
21.96,21.13663,58.36453
23.16,21.1383,58.36358
107.09,21.37605,58.4277
195.35,21.27327,58.39645
475.96,20.26405,56.46315
31.89,20.54183,56.07002
78.52,20.59763,55.8682
111.51,20.47393,55.93367
43.2,20.56537,56.16462
85.23,20.59585,56.15363
205.43,20.59672,56.15298
85.19,20.71778,56.35607
43.14,20.58513,56.14733
21.63,20.56322,56.19473
31.1,20.01577,56.47787
522.0,20.04812,56.48325
278.5,20.58077,56.10287
3208.7,20.63257,56.15995
447.7,20.78777,56.47112
123.5,20.51353,55.52737
227.7,20.66973,55.42813
161.7,20.14475,56.24085
103.0,20.44722,56.12088
1352.0,20.48785,55.82045
65.4,20.40627,56.47532
519.3,20.76032,55.43335
178.93,20.49482,55.53625
5.51,20.47603,55.59432
416.27,20.54628,56.01365
49.65,20.01597,55.61512
0.4,20.14502,55.70945
0.18,20.14723,55.7096
30.29,20.1469,55.70908
100.94,20.14505,55.76795
1.25,20.21727,56.01668
1.02,20.33513,56.20237
92.0,20.11306,56.3975
15000.0,38.61667,-99.93333
37.5,-76.2329,158.10233
8483.0,-76.26667,159.25
166.9,-76.26667,159.25
80.1,-76.20798,158.48295
22.2,-76.22227,158.43047
24.2,-76.20655,158.50946
40.0,35.62705,-114.04336
11.3,35.6448,-114.03452
5.25,35.62682,-114.04373
4.8,35.69733,-114.06167
6.0,35.63333,-114.08333
26.2,35.64,-114.03285
229.5,53.9329,-112.977
9500.0,25.63333,0.5
47.8,-30.31667,128.985
188.0,-30.30283,128.52617
135.0,40.08333,-98.91667
224.0,23.2925,-10.17483
33.2,-72.65333,160.30703
207.5,37.11667,-101.6
17200.0,35.76667,-102.95
4.9,34.08333,-103.5
3.1,34.28333,-103.43333
30.2,34.1,-103.58333
137.0,34.08333,-103.56667
7.5,33.88333,-103.56667
6.4,34.28333,-103.51667
3.15,34.08333,-103.5
56.0,33.95833,-103.93833
7166.0,30.06667,-96.7
98.9,34.75637,-114.23435
892.8,34.75635,-114.2343
89.2,34.75873,-114.23342
24500.0,27.0,-105.25
3600.0,-35.53333,-58.76667
36000.0,36.0,-119.0
33.66,-25.447833,-69.867333
174.0,-25.441667,-69.8735
459.0,-25.58333,-69.78333
8100.0,37.52392,-98.62993
358.0,20.979,57.162
726.0,20.95233,57.3045
62.0,20.54167,56.67833
333.0,21.05183,57.26967
472.0,21.00333,57.315
688.0,21.00833,57.31
33.25,21.05158,57.31144
19.55,21.03858,57.29383
19.34,21.05172,57.23795
217.0,20.99872,57.325
163.0,21.01717,57.32033
24.73,21.10517,56.9963
606.92,20.20125,56.96143
48.65,20.29502,56.50755
319.0,20.36858,56.88668
187.5,20.41437,57.06578
29.87,20.42742,57.10297
2934.0,20.48407,56.9429
306.69,20.06035,56.94918
74.76,20.52627,57.38598
1415.13,20.6227,56.94792
314.63,20.76885,57.26002
193.02,21.0626,57.31252
214.0,21.00167,57.31167
412.0,20.68,56.815
720.2,21.00345,57.15368
293.6,20.04303,56.57788
154.5,21.05525,57.26902
167.41,20.79325,57.35065
16.92,20.33928,56.56445
127.3,21.08787,56.94128
135.873,20.92257,57.13617
108.746,20.3953,56.58882
149.0,20.19867,56.80917
732.0,20.52783,57.4045
549.9,20.72722,57.10742
53.8,20.23798,56.93035
176.2,20.50483,56.83407
3.0,20.17417,56.51111
2700.0,-32.08333,21.33333
13000.0,32.93333,-102.58333
140600.0,32.4,-87.0
43900.0,32.68333,-102.61667
1184.0,32.54333,-102.705
1711.0,32.55,-102.39167
1900.0,39.83333,-96.06667
201.2,18.90015,55.59347
101.9,18.94255,55.63143
405.8,18.98645,55.58648
347.8,18.89837,55.58187
19.21,18.911,55.5569
62.1,34.125,-115.56333
950.0,39.5,140.2
185.0,18.56333,53.92667
802.0,18.56167,53.97167
12.83,18.42322,53.60905
1332.73,18.5475,53.8935
396.56,18.12303,53.75478
73.65,18.42062,54.05058
88.48,18.15317,53.84195
842.5,18.52173,53.80392
49.0,18.25862,53.99213
32.5,18.25985,53.99282
1872.3,18.55712,53.91382
520.6,18.6066,53.96015
2576.0,34.53333,-101.18333
3540.0,49.25,-111.86667
72.3,-30.10867,126.26033
254.0,40.95465,-118.49693
6.8,36.21153,-116.16785
20.1,36.23728,-116.1722
8.7,36.23722,-116.17242
4300.0,36.0,-101.83333
270.0,36.45,-104.1
142.0,25.45,0.55
365.0,25.46306,0.70444
37.0,25.43389,0.01306
114.0,25.60472,0.40306
79.0,25.53444,0.09444
472.0,25.53722,0.13722
737.0,25.26306,-0.18889
251.4,25.4,0.41667
1135.0,25.19583,0.23667
226.5,39.32,-82.37
1787.0,33.23333,-103.44167
51.3,45.50833,12.30833
432.0,-85.16033,-94.562
436.9,-85.16513,-94.84618
5386.0,37.2,-103.58333
157.0,-27.86667,141.73333
5900.0,30.55556,-97.95278
31.73,39.63611,-117.65472
7.8,39.68449,-117.62072
31.0,39.68035,-117.62918
41.6,39.67888,-117.62945
26.1,39.68908,-117.62257
18.1,39.68938,-117.62032
68.0,39.68973,-117.61822
150.0,32.25,-110.83333
3900.0,37.6,-101.25
251.7,21.34885,56.16187
790.5,21.37603,56.29112
1354.8,21.38015,56.29083
1713.8,21.37387,56.31365
4335.1,21.04832,55.57372
1000.0,36.2,-103.9
1013.0,32.4,-97.08333
14000.0,47.91667,4.35
45000.0,57.53333,49.0
2.6,-30.48333,131.55
1.3,-30.48333,131.55
4.1,-30.51667,131.5
27700.0,40.35,-103.95
45000.0,33.03333,-102.33333
959.0,33.67833,-102.315
61.5,32.125,-109.83333
3000.0,37.53333,-98.36667
200.0,-26.05,128.95
11.1,-86.50015,-124.7495
3637.0,-30.0,138.0
350.0,45.0,-79.06667
45500.0,36.5,-99.5
40000.0,-28.95,148.13333
134.9,-71.80417,36.29167
102.5,-71.80528,36.175
179.8,-71.80472,36.18056
62.4,-71.82833,36.20694
3073.4,-71.81833,36.11944
757.8,-71.79167,35.79444
5067.9,-71.80417,35.49444
92.7,-71.7375,35.80556
46.8,-71.73056,35.98333
42.97,-71.54694,35.40194
13.89,-71.54694,35.40194
6.75,-71.54694,35.40194
9.16,-71.54694,35.40194
6.99,-71.54694,35.40194
2.89,-71.54694,35.40194
15000.0,47.96,14.89
76000.0,39.35067,-114.40783
3.3,49.25,17.66667
30000.0,44.21667,0.61667
908.0,44.88333,8.75
32000.0,42.53333,-85.88333
6400.0,27.66667,78.25
2500.0,25.15,105.18333
810.0,-33.0,-66.0
7450.0,-31.41667,-60.66667
2000.0,43.03333,12.55
6400.0,43.95,-0.05
23.2,52.73333,84.08333
29560.0,15.78333,-5.9
16000.0,39.8,-101.2
14000.0,51.16667,-117.33333
794.0,53.01667,-4.1
488.1,-33.15639,115.67639
500.0,55.46667,35.86667
1500.0,50.66694,8.18361
120000.0,5.0,48.0
34000.0,43.38333,-5.15
7300.0,36.08333,-78.06667
45.6,43.2,-96.91667
6460.0,45.08333,8.3
1810.0,29.08333,111.75
100000.0,23.69639,-5.01472
5000.0,42.53333,12.61667
1200.0,21.16667,-100.86667
3650.0,-27.7,27.3
167.0,35.63333,-78.13333
100.0,49.86667,8.65
7000.0,41.98444,59.685
12500.0,26.68333,93.86667
3840.0,23.5,90.33333
2270.0,52.55,-8.03333
2400.0,-17.3,15.83333
3000.0,48.9,11.21667
17226.0,25.37,-97.37
8000.0,30.3,109.5
277.0,48.18333,6.46667
1500.0,44.38333,2.81667
82.0,34.6,116.75
152000.0,43.25,-93.66667
725.0,12.91667,11.91667
1750.0,50.66667,16.76667
215.0,43.2,-79.61667
10500.0,49.26667,18.71667
690.0,52.86667,16.63333
2910.0,39.80417,122.76389
2449.0,22.98333,76.05
5700.0,42.9,24.7
3500.0,55.46667,13.78333
1000.0,10.0,-84.1
20000.0,59.85,17.66667
750.0,33.6,130.43333
414.0,34.45,132.38333
1600.0,26.46469,106.63241
3457.0,-32.1,28.33333
1200.0,-23.2,-51.83333
3050.0,-31.18333,-57.95
2024.0,-3.4,-44.33333
222.0,31.91667,104.91667
4000000.0,44.05,126.16667
100000.0,35.5,115.41667
230.0,27.25,79.96667
448.0,36.04167,139.95667
1630.0,-7.0,115.5
400.0,32.08333,76.3
5000.0,48.4,-3.3
1500.0,16.58333,-11.33333
772.0,43.58333,-89.6
4300.0,48.76367,21.17633
4000.0,54.33333,56.08333
1100000.0,42.25,59.2
23.0,44.51667,39.3
2000.0,-37.33333,-61.53333
3833.0,44.28333,5.58333
14250.0,33.13333,115.16667
3000.0,47.16667,0.43333
877.0,34.58333,-87.5
6862.0,56.65,15.86667
50000.0,52.56667,-8.78333
17000.0,36.00833,-95.15
1500.0,-5.2,-36.66667
4500.0,34.23333,72.08333
22.0,29.01667,77.8
24750.0,-6.23333,106.88333
71400.0,25.48333,81.98333
1100.0,34.8,111.7
16700.0,35.4,-92.05
5800.0,56.66667,23.0
144000.0,38.11667,-1.16667
2587.0,31.60833,-102.85833
149000.0,43.39056,1.9625
3520.0,52.45,-8.33333
633.0,49.6,18.53333
1300.0,44.6,5.13333
8165.0,12.0,1.0
4500.0,12.28333,79.2
19256.0,29.94718,-90.10976
50000.0,24.3,-102.13333
1400.0,52.28333,8.05
16250.0,46.06667,23.58333
194.0,36.18333,139.21667
40000.0,39.56667,-2.1
205.0,43.4,-5.86667
682.0,21.3,-157.78333
2130.0,8.06667,124.28333
2968.0,43.46667,25.51667
142.5,52.3,77.03333
189.0,14.052,0.42
350.0,26.71667,82.66667
5555.0,49.66667,14.03333
560.0,23.36667,75.18333
250000.0,52.76667,21.26667
5000.0,-26.66667,-65.45
300.0,19.86667,-100.81667
18.41,38.13742,-119.75812
90000.0,46.88333,-102.31667
10600.0,44.51667,-83.95
1250.0,27.43333,82.08333
283.3,42.86083,-73.95028
5400.0,44.36667,-69.2
1590.0,-7.23333,107.33333
150.0,22.83333,4.98333
3900.0,43.5,125.66667
1710.0,20.93333,-101.38333
1222.0,49.98333,7.53333
8400.0,26.21667,69.55
1600.0,20.91667,82.58333
1708.0,45.68333,15.6
54.0,47.36667,1.73333
17100.0,35.16667,135.33333
34000.0,59.93333,14.95
25400.0,45.96861,-72.97806
637.0,44.86667,133.16667
7540.0,49.4,14.65
720.0,35.38333,134.9
100000.0,31.16333,-7.015
2232.0,32.94667,118.99
65500.0,54.5,35.2
40000.0,-19.81667,-48.78333
4590.0,11.05,-69.85
3600.0,13.48333,74.78333
3422.0,47.11667,7.55
10800.0,56.13333,77.26667
8000.0,48.41667,43.2
4000.0,32.79732,21.78713
3750.0,48.95,17.38333
2138.74,31.96185,-110.434183
150000.0,-26.59278,120.32833
22.0,-26.0,30.0
5700.0,13.71111,45.17
4.0,1.0,22.5
20000.0,21.83333,111.83333
13600.0,14.3,79.76667
463.0,47.5,83.0
14250.0,32.3,112.75
2000.0,49.88333,13.91667
2900.0,39.66667,122.98333
552.0,46.93333,21.5
331.0,26.8,-105.41667
228.0,27.61667,3.85
145.0,27.81667,4.03333
205.0,27.53333,3.7
3800.0,27.75,4.16667
490.0,27.83333,4.28333
307.0,27.8,4.46667
207.0,27.7,4.08333
708.0,27.7,4.06667
1464.0,27.55,3.93333
920.0,27.58333,3.96667
206.0,27.66667,4.2
2016.0,27.66667,4.35
962.0,27.53333,4.0
246.0,27.46667,3.83333
1066.0,27.78333,4.7
82.9,27.41667,3.71667
2051.0,27.7,3.93333
1338.0,27.5,3.98333
283.0,27.6,4.41667
383.0,27.71667,4.78333
2010.0,27.53333,3.85
1453.0,27.51667,3.73333
183.0,27.7,4.35
105.0,27.56667,4.15
6300.0,27.55,3.86667
293.0,27.58333,3.95
682.0,27.63333,4.3
290.0,27.5,3.83333
244.0,27.66667,4.51667
5500.0,27.46667,3.88333
313.0,27.45,3.83333
665.0,27.8,4.5
400.0,27.58333,4.0
124.0,27.55,4.03333
324.0,27.46667,4.05
58.0,27.58333,3.85
200.0,27.63333,4.08333
157.0,27.58333,4.06667
251.0,27.56667,3.81667
218.0,27.46667,3.71667
157.0,27.43333,3.75
95.0,27.55,4.01667
604.0,27.75,4.43333
43.0,27.53333,4.18333
114.0,27.58333,4.16667
311.0,27.56667,4.01667
361.0,27.49944,3.68889
29.0,27.57694,4.03389
292.0,27.57806,4.36917
746.0,27.7375,4.32806
1229.0,27.69083,4.37861
1340.0,27.61278,3.71361
117.0,27.52417,3.79694
221.0,27.68444,3.99389
325.0,27.82611,4.24611
69.0,27.74056,4.30833
725.0,27.73944,4.32833
461.0,27.51889,4.01667
75.0,27.56389,3.92639
177.0,27.47556,3.71028
99.0,27.63972,4.14528
72.0,27.63861,4.12722
96.0,27.64278,4.06889
187.0,27.70056,4.22944
120.0,27.70611,4.20583
432.0,27.71861,4.48611
95.0,27.58694,3.96417
74.0,27.55972,4.01028
78.0,27.60056,3.99556
878.0,27.59278,4.40139
292.0,27.55028,3.99806
167.0,27.46056,3.88806
157.0,27.5455,4.06117
745.22,27.73333,4.43333
400.0,27.55,4.2
242.8,27.4778,3.70165
410.0,27.68433,4.42917
128.0,26.62583,3.94433
849.0,27.76667,4.41667
101.0,27.63333,3.93333
397.0,27.504,3.68167
16000.0,39.77667,-100.81333
75000.0,33.63333,-104.26667
5700.0,39.96667,-103.76667
90000.0,19.83333,51.25
2730.0,17.67987,10.03503
896.0,26.96667,4.45
1137.0,27.33333,4.5
859.0,27.43583,4.63861
367.0,27.36056,4.94472
347.0,27.5175,4.19111
13.31,30.70952,28.9698
81.4,19.27167,57.38667
124.0,19.66453,57.3334
105.3,19.53112,57.08427
141.51,22.74733,55.39522
4694.9,22.67752,55.34027
1330.9,22.69813,55.3336
13600.0,32.9,-105.93333
66.5,25.05,-106.0
128.1,-76.71695,158.76862
226.3,-76.70552,158.77583
91.0,-76.71733,158.77398
48.1,-77.04666,157.24407
2529.2,-76.89661,156.99137
13.5,-76.96353,156.9203
47.2,-77.02778,157.03028
28.3,-76.96674,156.91777
40.7,-77.03648,157.23968
48.5,-76.97442,156.90877
23.9,-76.9791,156.92267
7.2,-76.90581,157.00988
142.0,-76.98507,156.90009
14.1,-76.97495,156.91895
28.2,-76.88761,156.93792
0.6,-77.03743,157.23679
7.3,-77.04713,157.28227
321.8,-76.71111,159.42472
